priceDate,arrivals,minPrice,maxPrice,modalPrice
2005-04-11,106.0,300.0,663.0,475.0
2005-04-12,1745.0,325.0,688.0,500.0
2005-04-13,1233.0,300.0,688.0,488.0
2005-04-16,1654.0,350.0,650.0,475.0
2005-04-18,26.0,350.0,650.0,475.0
2005-04-19,1436.0,313.0,675.0,475.0
2005-04-20,1374.0,344.0,688.0,450.0
2005-04-21,1530.0,350.0,688.0,450.0
2005-04-22,1300.0,350.0,675.0,475.0
2005-04-23,1974.0,350.0,675.0,450.0
2005-04-25,91.0,350.0,700.0,469.0
2005-04-26,1653.0,350.0,688.0,469.0
2005-04-27,1260.0,375.0,688.0,438.0
2005-04-28,1192.0,350.0,700.0,438.0
2005-04-29,1280.0,350.0,700.0,438.0
2005-04-30,1359.0,350.0,713.0,475.0
2005-05-02,127.0,350.0,713.0,475.0
2005-05-03,1615.0,350.0,700.0,500.0
2005-05-04,1435.0,350.0,700.0,500.0
2005-05-05,1597.0,350.0,700.0,500.0
2005-05-06,1287.0,350.0,700.0,475.0
2005-05-07,1470.0,338.0,700.0,475.0
2005-05-09,113.0,338.0,688.0,450.0
2005-05-10,1759.0,375.0,688.0,475.0
2005-05-11,1324.0,325.0,688.0,475.0
2005-05-12,1241.0,438.0,750.0,475.0
2005-05-13,1386.0,438.0,750.0,500.0
2005-05-14,1506.0,438.0,750.0,500.0
2005-05-16,111.0,438.0,750.0,500.0
2005-05-17,1528.0,438.0,750.0,475.0
2005-05-18,1297.0,438.0,750.0,500.0
2005-05-19,1611.0,425.0,688.0,500.0
2005-05-20,1183.0,425.0,700.0,500.0
2005-05-23,18.0,425.0,700.0,500.0
2005-05-24,1432.0,425.0,750.0,625.0
2005-05-26,1571.0,406.0,750.0,500.0
2005-05-27,1012.0,406.0,750.0,625.0
2005-05-28,1148.0,406.0,750.0,625.0
2005-05-30,97.0,400.0,750.0,638.0
2005-05-31,1340.0,400.0,750.0,519.0
2005-06-01,1102.0,400.0,775.0,525.0
2005-06-03,951.0,413.0,788.0,763.0
2005-06-04,1004.0,400.0,788.0,688.0
2005-06-27,29.0,425.0,875.0,781.0
2005-06-28,1199.0,425.0,875.0,625.0
2005-06-29,791.0,425.0,875.0,650.0
2005-06-30,1037.0,425.0,850.0,650.0
2005-07-01,1258.0,425.0,850.0,500.0
2005-07-02,553.0,425.0,938.0,719.0
2005-07-04,168.0,425.0,1000.0,750.0
2005-07-05,1734.0,375.0,938.0,731.0
2005-07-06,1098.0,425.0,1000.0,800.0
2005-07-07,1343.0,406.0,1063.0,938.0
2005-07-08,1238.0,375.0,1063.0,800.0
2005-07-09,1303.0,375.0,1075.0,469.0
2005-07-11,194.0,375.0,1063.0,794.0
2005-07-12,1808.0,375.0,1000.0,750.0
2005-07-13,590.0,375.0,1000.0,750.0
2005-07-14,994.0,425.0,938.0,688.0
2005-07-15,1263.0,425.0,950.0,688.0
2005-07-16,1324.0,438.0,1063.0,706.0
2005-07-18,324.0,438.0,1125.0,813.0
2005-07-19,1630.0,438.0,1150.0,813.0
2005-07-20,1057.0,400.0,1150.0,875.0
2005-07-21,1363.0,400.0,1188.0,750.0
2005-07-23,1505.0,400.0,1063.0,750.0
2005-07-25,156.0,400.0,1063.0,725.0
2005-07-26,1659.0,375.0,1125.0,875.0
2005-07-27,1256.0,375.0,1125.0,875.0
2005-07-28,1208.0,375.0,1125.0,875.0
2005-07-29,1002.0,375.0,1188.0,1000.0
2005-07-30,1181.0,375.0,1063.0,938.0
2005-08-01,1526.0,438.0,1125.0,750.0
2005-08-02,1421.0,375.0,1125.0,719.0
2005-08-04,1234.0,375.0,1063.0,781.0
2005-08-05,1431.0,375.0,1125.0,938.0
2005-08-06,1573.0,375.0,1063.0,894.0
2005-08-08,444.0,313.0,1125.0,656.0
2005-08-09,1409.0,313.0,1125.0,894.0
2005-08-11,1296.0,400.0,1075.0,688.0
2005-08-12,1725.0,375.0,1063.0,875.0
2005-08-13,1585.0,400.0,1063.0,938.0
2005-08-16,641.0,425.0,1000.0,938.0
2005-08-17,2079.0,425.0,1000.0,719.0
2005-08-18,1409.0,425.0,1000.0,719.0
2005-08-19,1330.0,425.0,1000.0,750.0
2005-08-22,406.0,313.0,900.0,700.0
2005-08-23,1431.0,425.0,975.0,700.0
2005-08-24,1411.0,375.0,938.0,700.0
2005-08-25,1689.0,425.0,938.0,750.0
2005-08-26,1586.0,425.0,938.0,700.0
2005-08-27,1586.0,425.0,925.0,719.0
2005-08-29,485.0,425.0,925.0,850.0
2005-08-30,1545.0,425.0,925.0,719.0
2005-08-31,1588.0,400.0,950.0,719.0
2005-09-01,1304.0,375.0,975.0,681.0
2005-09-02,1374.0,375.0,1063.0,781.0
2005-09-03,1768.0,375.0,1063.0,694.0
2005-09-05,5650.0,400.0,938.0,594.0
2005-09-06,1583.0,400.0,950.0,713.0
2005-09-07,1388.0,388.0,906.0,575.0
2005-09-08,1359.0,375.0,900.0,719.0
2005-09-09,1141.0,375.0,900.0,725.0
2005-09-10,1295.0,375.0,875.0,563.0
2005-09-12,333.0,400.0,950.0,625.0
2005-09-13,1369.0,400.0,938.0,800.0
2005-09-14,1318.0,375.0,938.0,625.0
2005-09-15,1259.0,375.0,938.0,675.0
2005-09-16,1465.0,363.0,1000.0,963.0
2005-09-17,1307.0,363.0,1000.0,700.0
2005-09-19,494.0,375.0,1000.0,700.0
2005-09-20,1416.0,375.0,1063.0,750.0
2005-09-21,1435.0,438.0,1063.0,750.0
2005-09-22,2003.0,438.0,1063.0,750.0
2005-09-23,1711.0,438.0,1063.0,750.0
2005-09-24,1603.0,425.0,1063.0,750.0
2005-09-26,356.0,425.0,1063.0,750.0
2005-09-27,1416.0,438.0,1125.0,800.0
2005-09-28,1611.0,438.0,1125.0,800.0
2005-09-29,1540.0,438.0,1125.0,750.0
2005-09-30,1667.0,438.0,1125.0,750.0
2005-10-01,1526.0,438.0,1125.0,750.0
2005-10-03,573.0,450.0,1188.0,900.0
2005-10-04,2280.0,450.0,1188.0,825.0
2005-10-05,1949.0,450.0,1250.0,825.0
2005-10-06,1932.0,450.0,1188.0,825.0
2005-10-07,1766.0,438.0,1188.0,825.0
2005-10-08,2119.0,438.0,1188.0,825.0
2005-10-10,717.0,400.0,1188.0,825.0
2005-10-11,2127.0,400.0,1188.0,925.0
2005-10-12,1661.0,400.0,1156.0,906.0
2005-10-14,1376.0,400.0,1063.0,750.0
2005-10-15,1405.0,400.0,1000.0,938.0
2005-10-17,373.0,400.0,1000.0,675.0
2005-10-18,1405.0,400.0,1000.0,925.0
2005-10-19,1157.0,400.0,1000.0,656.0
2005-10-20,1339.0,400.0,1025.0,975.0
2005-10-21,1193.0,400.0,1000.0,750.0
2005-10-22,1246.0,400.0,1025.0,975.0
2005-10-24,481.0,400.0,1200.0,938.0
2005-10-26,1421.0,400.0,1063.0,925.0
2005-10-28,1492.0,425.0,950.0,700.0
2005-10-29,1762.0,425.0,938.0,700.0
2005-10-31,382.0,425.0,938.0,700.0
2005-11-01,2020.0,425.0,938.0,700.0
2005-11-03,185.0,438.0,975.0,700.0
2005-11-04,1504.0,425.0,969.0,700.0
2005-11-05,1495.0,300.0,950.0,625.0
2005-11-07,153.0,438.0,1063.0,775.0
2005-11-08,1504.0,400.0,1050.0,775.0
2005-11-09,2465.0,400.0,1094.0,775.0
2005-11-10,2317.0,500.0,1250.0,750.0
2005-11-11,2127.0,350.0,1188.0,950.0
2005-11-12,2278.0,350.0,1200.0,750.0
2005-11-14,140.0,350.0,1250.0,813.0
2005-11-15,2648.0,563.0,1250.0,825.0
2005-11-16,1839.0,563.0,1200.0,763.0
2005-11-17,1884.0,563.0,1200.0,813.0
2005-11-18,1733.0,563.0,1250.0,800.0
2005-11-19,1857.0,500.0,1250.0,875.0
2005-11-21,413.0,500.0,1125.0,850.0
2005-11-22,2038.0,500.0,1188.0,913.0
2005-11-23,2227.0,531.0,1188.0,800.0
2005-11-24,2157.0,725.0,1125.0,844.0
2005-11-25,1891.0,725.0,1125.0,850.0
2005-11-26,2470.0,763.0,1125.0,800.0
2005-11-28,158.0,594.0,1125.0,638.0
2005-11-29,3060.0,594.0,1125.0,638.0
2005-11-30,1925.0,500.0,1125.0,563.0
2005-12-01,2151.0,475.0,1125.0,538.0
2005-12-02,2009.0,475.0,1125.0,538.0
2005-12-03,1812.0,475.0,600.0,538.0
2005-12-05,169.0,625.0,750.0,688.0
2005-12-06,1556.0,625.0,750.0,680.0
2005-12-07,2458.0,625.0,750.0,688.0
2005-12-08,1736.0,500.0,750.0,688.0
2005-12-09,1877.0,438.0,688.0,500.0
2005-12-10,2472.0,438.0,688.0,500.0
2005-12-12,236.0,438.0,1188.0,663.0
2005-12-13,1396.0,500.0,1125.0,650.0
2005-12-14,1533.0,500.0,1125.0,650.0
2005-12-15,1552.0,500.0,1125.0,650.0
2005-12-16,1906.0,531.0,1125.0,613.0
2005-12-17,1804.0,525.0,1125.0,600.0
2005-12-19,69.0,500.0,1125.0,600.0
2005-12-20,1927.0,500.0,1063.0,600.0
2005-12-21,1325.0,500.0,1063.0,600.0
2005-12-22,1577.0,475.0,1000.0,938.0
2005-12-23,1538.0,475.0,1063.0,538.0
2005-12-24,1157.0,475.0,1063.0,800.0
2005-12-26,434.0,475.0,1000.0,538.0
2005-12-28,1420.0,475.0,1000.0,525.0
2005-12-29,1671.0,375.0,1000.0,950.0
2005-12-30,1502.0,438.0,1000.0,500.0
2005-12-31,1316.0,425.0,1000.0,938.0
2006-01-02,151.0,438.0,1000.0,950.0
2006-01-03,1629.0,438.0,1000.0,800.0
2006-01-04,1176.0,438.0,1000.0,950.0
2006-01-05,1556.0,438.0,1000.0,800.0
2006-01-06,1220.0,400.0,1000.0,450.0
2006-01-07,1277.0,400.0,1000.0,450.0
2006-01-10,1607.0,375.0,1000.0,938.0
2006-01-11,1001.0,413.0,1000.0,500.0
2006-01-12,1346.2,280.0,1450.0,674.0
2006-01-13,1207.0,438.0,1000.0,500.0
2006-01-14,1311.0,450.0,1000.0,500.0
2006-01-16,94.0,450.0,1000.0,938.0
2006-01-17,1500.0,450.0,1000.0,750.0
2006-01-18,1015.0,475.0,1000.0,650.0
2006-01-19,1313.0,450.0,1000.0,750.0
2006-01-20,1491.0,450.0,1000.0,750.0
2006-01-21,1391.0,450.0,1000.0,750.0
2006-01-23,60.0,463.0,1000.0,750.0
2006-01-24,1062.0,406.0,1000.0,975.0
2006-01-25,1532.0,406.0,1000.0,463.0
2006-01-27,111.0,438.0,1000.0,750.0
2006-01-28,1471.0,438.0,1000.0,725.0
2006-01-30,121.0,438.0,938.0,875.0
2006-01-31,2027.0,438.0,938.0,469.0
2006-02-01,943.0,400.0,938.0,463.0
2006-02-02,943.0,400.0,938.0,463.0
2006-02-04,1371.0,400.0,938.0,675.0
2006-02-06,140.0,400.0,938.0,450.0
2006-02-07,1604.0,400.0,938.0,450.0
2006-02-08,1046.0,400.0,938.0,450.0
2006-02-09,1194.0,375.0,938.0,650.0
2006-02-10,1085.0,375.0,938.0,650.0
2006-02-11,1213.0,375.0,938.0,438.0
2006-02-13,71.0,375.0,938.0,450.0
2006-02-16,1252.0,375.0,938.0,488.0
2006-02-17,1252.0,225.0,938.0,550.0
2006-02-18,1233.0,400.0,938.0,450.0
2006-02-25,1355.0,413.0,950.0,715.0
2006-02-27,144.0,400.0,975.0,700.0
2006-03-01,1230.0,400.0,975.0,700.0
2006-03-02,1735.0,422.0,975.0,500.0
2006-03-03,2148.0,433.0,875.0,525.0
2006-03-04,1203.0,438.0,813.0,531.0
2006-03-06,120.0,438.0,813.0,538.0
2006-03-07,1619.0,438.0,813.0,538.0
2006-03-08,1212.0,438.0,813.0,625.0
2006-03-09,1544.0,438.0,813.0,625.0
2006-03-10,1378.0,438.0,813.0,531.0
2006-03-11,1460.0,438.0,813.0,531.0
2006-03-14,2212.0,433.0,813.0,781.0
2006-03-16,178.0,444.0,813.0,544.0
2006-03-17,889.0,444.0,813.0,472.0
2006-03-18,1157.0,438.0,813.0,544.0
2006-03-20,82.0,438.0,813.0,544.0
2006-03-21,2281.0,438.0,813.0,544.0
2006-03-22,1630.0,438.0,813.0,544.0
2006-03-23,2136.0,438.0,813.0,544.0
2006-03-24,1700.0,425.0,875.0,531.0
2006-03-25,1183.0,431.0,875.0,538.0
2006-03-27,99.0,406.0,875.0,538.0
2006-03-28,1559.0,406.0,875.0,538.0
2006-03-29,1147.0,400.0,875.0,563.0
2006-03-30,1465.0,406.0,875.0,563.0
2006-03-31,1509.0,406.0,875.0,563.0
2006-04-01,1954.0,400.0,875.0,550.0
2006-04-03,438.0,400.0,875.0,550.0
2006-04-04,1499.0,400.0,875.0,544.0
2006-04-05,1291.0,400.0,875.0,413.0
2006-04-06,1582.0,388.0,875.0,538.0
2006-04-07,1439.0,275.0,875.0,538.0
2006-04-08,1316.0,375.0,850.0,531.0
2006-04-10,70.0,375.0,588.0,550.0
2006-04-11,1171.0,375.0,875.0,563.0
2006-04-13,1225.0,375.0,588.0,400.0
2006-04-14,1040.0,375.0,588.0,400.0
2006-04-15,1170.0,375.0,588.0,400.0
2006-04-17,37.0,375.0,575.0,550.0
2006-04-18,1306.0,438.0,638.0,450.0
2006-04-19,1095.0,438.0,625.0,456.0
2006-04-20,1154.0,438.0,638.0,531.0
2006-04-21,1235.0,425.0,638.0,500.0
2006-04-22,1244.0,425.0,638.0,500.0
2006-04-24,22.0,475.0,625.0,588.0
2006-04-25,1223.0,475.0,938.0,588.0
2006-04-26,1190.0,475.0,938.0,513.0
2006-04-27,1043.0,450.0,938.0,588.0
2006-04-28,1072.0,438.0,938.0,675.0
2006-04-29,817.0,438.0,938.0,588.0
2006-05-02,1374.0,438.0,938.0,581.0
2006-05-03,1083.0,438.0,938.0,581.0
2006-05-06,1315.0,438.0,938.0,581.0
2006-05-08,37.0,438.0,938.0,581.0
2006-05-09,1099.0,438.0,906.0,581.0
2006-05-10,1051.0,438.0,906.0,594.0
2006-05-11,1217.0,438.0,906.0,594.0
2006-05-12,999.0,438.0,906.0,594.0
2006-05-13,906.0,438.0,625.0,525.0
2006-05-15,6.0,438.0,750.0,600.0
2006-05-16,372.0,625.0,1225.0,850.0
2006-05-17,1124.0,438.0,725.0,575.0
2006-05-18,1355.0,438.0,725.0,575.0
2006-05-19,1177.0,438.0,725.0,575.0
2006-05-20,665.0,438.0,725.0,625.0
2006-05-22,25.0,500.0,725.0,625.0
2006-05-23,1199.0,500.0,725.0,531.0
2006-05-24,1342.0,500.0,725.0,625.0
2006-05-27,1364.0,531.0,850.0,600.0
2006-05-29,44.0,531.0,850.0,600.0
2006-05-30,1444.0,531.0,988.0,550.0
2006-05-31,0.4,350.0,350.0,350.0
2006-06-01,0.3,350.0,350.0,350.0
2006-06-02,936.0,531.0,950.0,550.0
2006-06-03,0.8,400.0,400.0,400.0
2006-06-05,38.0,563.0,1000.0,606.0
2006-06-06,1419.0,563.0,1000.0,775.0
2006-06-07,1312.0,563.0,1000.0,894.0
2006-06-08,0.2,400.0,400.0,400.0
2006-06-09,1176.0,438.0,1063.0,813.0
2006-06-10,0.2,400.0,400.0,400.0
2006-06-12,41.0,438.0,1031.0,844.0
2006-06-13,1977.0,438.0,1025.0,800.0
2006-06-14,0.9,400.0,400.0,400.0
2006-06-15,0.1,350.0,350.0,350.0
2006-06-16,0.6,350.0,350.0,350.0
2006-06-17,1262.0,375.0,963.0,600.0
2006-06-18,1.2,450.0,450.0,450.0
2006-06-19,56.0,375.0,1038.0,781.0
2006-06-20,0.7,400.0,400.0,400.0
2006-06-21,0.4,350.0,350.0,350.0
2006-06-22,0.8,400.0,400.0,400.0
2006-06-23,1.7,400.0,400.0,400.0
2006-06-24,0.2,400.0,400.0,400.0
2006-06-26,0.5,400.0,400.0,400.0
2006-06-27,0.2,400.0,400.0,400.0
2006-06-28,0.2,400.0,400.0,400.0
2006-06-29,1233.0,375.0,1000.0,688.0
2006-06-30,979.0,375.0,1000.0,688.0
2006-07-01,1409.0,375.0,1000.0,675.0
2006-07-02,0.2,450.0,450.0,450.0
2006-07-03,0.6,500.0,500.0,500.0
2006-07-04,0.7,300.0,300.0,300.0
2006-07-05,1291.0,400.0,1125.0,750.0
2006-07-07,0.2,500.0,500.0,500.0
2006-07-08,0.3,500.0,500.0,500.0
2006-07-10,110.0,400.0,1063.0,750.0
2006-07-11,1.1,500.0,500.0,500.0
2006-07-12,0.2,500.0,500.0,500.0
2006-07-13,0.2,500.0,500.0,500.0
2006-07-14,0.7,500.0,500.0,500.0
2006-07-15,0.5,500.0,500.0,500.0
2006-07-16,0.2,500.0,500.0,500.0
2006-07-17,176.0,350.0,1125.0,750.0
2006-07-18,0.8,500.0,500.0,500.0
2006-07-19,0.3,500.0,500.0,500.0
2006-07-21,0.5,500.0,500.0,500.0
2006-07-22,0.6,500.0,500.0,500.0
2006-07-23,0.8,500.0,500.0,500.0
2006-07-24,172.0,250.0,1125.0,700.0
2006-07-25,0.5,500.0,500.0,500.0
2006-07-26,0.4,500.0,500.0,500.0
2006-07-27,0.2,500.0,500.0,500.0
2006-07-28,0.6,500.0,500.0,500.0
2006-07-29,1.2,500.0,500.0,500.0
2006-07-31,0.4,500.0,500.0,500.0
2006-08-05,0.9,500.0,500.0,500.0
2006-08-06,0.5,600.0,600.0,600.0
2006-08-08,0.4,500.0,500.0,500.0
2006-08-09,0.2,500.0,500.0,500.0
2006-08-11,0.2,500.0,500.0,500.0
2006-08-12,0.6,500.0,500.0,500.0
2006-08-13,0.2,500.0,500.0,500.0
2006-08-14,0.1,500.0,500.0,500.0
2006-08-16,0.2,500.0,500.0,500.0
2006-08-17,1429.0,500.0,500.0,500.0
2006-08-18,1447.0,500.0,500.0,500.0
2006-08-20,0.5,500.0,500.0,500.0
2006-08-21,0.7,500.0,500.0,500.0
2006-08-22,0.4,500.0,500.0,500.0
2006-08-23,0.2,500.0,500.0,500.0
2006-08-24,0.2,500.0,500.0,500.0
2006-08-25,1042.0,325.0,938.0,625.0
2006-08-26,1.0,500.0,500.0,500.0
2006-08-28,0.4,500.0,500.0,500.0
2006-08-29,0.4,500.0,500.0,500.0
2006-08-31,0.8,500.0,500.0,500.0
2006-09-02,0.6,500.0,500.0,500.0
2006-09-04,0.3,500.0,500.0,500.0
2006-09-05,0.7,400.0,400.0,400.0
2006-09-06,0.8,500.0,500.0,500.0
2006-09-07,0.8,500.0,500.0,500.0
2006-09-12,1657.0,563.0,1125.0,850.0
2006-09-13,1424.0,563.0,1125.0,875.0
2006-09-14,1536.0,563.0,1088.0,850.0
2006-09-15,1441.0,525.0,1063.0,825.0
2006-09-18,432.0,500.0,1063.0,800.0
2006-09-21,1385.0,500.0,1125.0,825.0
2006-09-22,1377.0,500.0,1125.0,825.0
2006-09-23,1715.0,500.0,1125.0,850.0
2006-09-25,516.0,563.0,1250.0,925.0
2006-09-28,43.6,560.0,590.0,580.0
2006-09-29,36.5,590.0,610.0,600.0
2006-09-30,38.5,600.0,620.0,605.0
2006-10-07,28.0,630.0,670.0,650.0
2006-10-12,1023.0,563.0,1188.0,900.0
2006-10-13,1005.0,563.0,1188.0,900.0
2006-10-16,372.0,625.0,1225.0,850.0
2006-10-17,1761.0,625.0,1213.0,900.0
2006-10-18,1367.0,625.0,1200.0,900.0
2006-10-20,1586.0,688.0,1188.0,900.0
2006-10-21,1225.0,688.0,1188.0,950.0
2006-10-24,508.0,750.0,1375.0,1050.0
2006-10-25,869.0,750.0,1375.0,1050.0
2006-10-26,1178.0,875.0,1500.0,1150.0
2006-11-02,1286.0,875.0,1500.0,1200.0
2006-11-03,1179.0,875.0,1375.0,1000.0
2006-11-06,310.0,625.0,1150.0,850.0
2006-11-07,1323.9,280.0,1500.0,682.0
2006-11-08,1532.0,625.0,1188.0,900.0
2006-11-09,0.3,500.0,500.0,500.0
2006-11-13,429.0,563.0,1125.0,900.0
2006-11-14,2662.0,563.0,1125.0,875.0
2006-11-15,2035.0,500.0,1188.0,850.0
2006-11-18,2170.0,450.0,1200.0,850.0
2006-11-20,422.0,438.0,1200.0,825.0
2006-12-13,1005.0,563.0,1188.0,900.0
2006-12-17,37.5,400.0,600.0,500.0
2006-12-19,10.0,400.0,600.0,500.0
2006-12-20,10.5,400.0,600.0,500.0
2006-12-21,66.2,500.0,600.0,550.0
2007-01-01,198.0,281.0,700.0,500.0
2007-01-01,198.0,281.0,700.0,500.0
2007-01-02,875.0,275.0,700.0,338.0
2007-01-02,875.0,275.0,700.0,338.0
2007-01-03,1675.0,275.0,675.0,338.0
2007-01-03,1675.0,275.0,675.0,338.0
2007-01-04,1207.0,275.0,675.0,338.0
2007-01-04,1207.0,275.0,675.0,338.0
2007-01-05,1176.0,275.0,675.0,338.0
2007-01-05,1176.0,275.0,675.0,338.0
2007-01-09,1817.0,250.0,675.0,450.0
2007-01-09,1817.0,250.0,675.0,450.0
2007-01-10,1458.0,225.0,675.0,300.0
2007-01-10,1458.0,225.0,675.0,300.0
2007-01-20,1229.0,281.0,625.0,388.0
2007-01-20,1229.0,281.0,625.0,388.0
2007-01-22,241.0,281.0,625.0,338.0
2007-01-22,241.0,281.0,625.0,338.0
2007-01-23,1545.0,281.0,625.0,344.0
2007-01-23,1545.0,281.0,625.0,344.0
2007-01-24,1150.0,281.0,363.0,338.0
2007-01-24,1150.0,281.0,363.0,338.0
2007-01-25,1648.0,281.0,363.0,338.0
2007-01-25,1648.0,281.0,363.0,338.0
2007-01-27,129.0,281.0,363.0,344.0
2007-01-27,129.0,281.0,363.0,344.0
2007-02-01,1094.0,300.0,400.0,363.0
2007-02-01,1094.0,300.0,400.0,363.0
2007-02-02,1004.0,300.0,400.0,363.0
2007-02-02,1004.0,300.0,400.0,363.0
2007-02-05,1425.0,300.0,388.0,350.0
2007-02-05,1425.0,300.0,388.0,350.0
2007-02-06,1458.0,300.0,388.0,350.0
2007-02-06,1458.0,300.0,388.0,350.0
2007-02-07,1150.0,300.0,388.0,350.0
2007-02-07,1150.0,300.0,388.0,350.0
2007-02-08,1466.0,300.0,388.0,350.0
2007-02-08,1466.0,300.0,388.0,350.0
2007-02-09,1081.0,325.0,400.0,375.0
2007-02-09,1081.0,325.0,400.0,375.0
2007-02-14,1811.0,438.0,513.0,488.0
2007-02-14,1811.0,438.0,513.0,488.0
2007-02-15,939.0,438.0,500.0,475.0
2007-02-15,939.0,438.0,500.0,475.0
2007-02-16,1753.0,375.0,463.0,425.0
2007-02-16,1753.0,375.0,463.0,425.0
2007-02-17,2364.0,313.0,438.0,388.0
2007-02-17,2364.0,313.0,438.0,388.0
2007-02-19,63.0,300.0,400.0,375.0
2007-02-19,63.0,300.0,400.0,375.0
2007-02-20,1516.0,313.0,438.0,388.0
2007-02-20,1516.0,313.0,438.0,388.0
2007-02-22,1101.0,338.0,425.0,388.0
2007-02-22,1101.0,338.0,425.0,388.0
2007-02-23,1250.0,344.0,450.0,406.0
2007-02-23,1250.0,344.0,450.0,406.0
2007-02-24,1276.0,338.0,450.0,406.0
2007-02-24,1276.0,338.0,450.0,406.0
2007-02-26,105.0,375.0,475.0,425.0
2007-02-26,105.0,375.0,475.0,425.0
2007-02-27,1487.0,350.0,475.0,438.0
2007-02-27,1487.0,350.0,475.0,438.0
2007-02-28,1556.0,350.0,475.0,438.0
2007-02-28,1556.0,350.0,475.0,438.0
2007-03-01,1414.0,400.0,500.0,450.0
2007-03-01,1414.0,400.0,500.0,450.0
2007-03-02,1085.0,400.0,500.0,463.0
2007-03-02,1085.0,400.0,500.0,463.0
2007-03-09,1188.0,188.0,800.0,575.0
2007-03-09,1188.0,188.0,800.0,575.0
2007-03-10,2080.0,213.0,800.0,625.0
2007-03-10,2080.0,213.0,800.0,625.0
2007-03-12,19.0,219.0,800.0,525.0
2007-03-12,19.0,219.0,800.0,525.0
2007-03-13,2080.0,219.0,825.0,500.0
2007-03-13,2080.0,219.0,825.0,500.0
2007-03-14,1268.0,213.0,825.0,588.0
2007-03-14,1268.0,213.0,825.0,588.0
2007-03-15,2019.0,213.0,813.0,550.0
2007-03-15,2019.0,213.0,813.0,550.0
2007-03-16,1516.0,213.0,813.0,550.0
2007-03-16,1516.0,213.0,813.0,550.0
2007-03-17,1323.0,225.0,813.0,563.0
2007-03-17,1323.0,225.0,813.0,563.0
2007-03-19,68.0,225.0,813.0,588.0
2007-03-19,68.0,225.0,813.0,588.0
2007-03-20,2120.0,225.0,813.0,563.0
2007-03-20,2120.0,225.0,813.0,563.0
2007-03-21,2053.0,225.0,813.0,550.0
2007-03-21,2053.0,225.0,813.0,550.0
2007-03-22,762.0,225.0,813.0,563.0
2007-03-22,762.0,225.0,813.0,563.0
2007-03-23,2219.0,200.0,813.0,500.0
2007-03-23,2219.0,200.0,813.0,500.0
2007-03-24,2079.0,200.0,813.0,475.0
2007-03-24,2079.0,200.0,813.0,475.0
2007-03-26,148.0,200.0,813.0,475.0
2007-03-26,148.0,200.0,813.0,475.0
2007-03-27,1715.0,200.0,813.0,500.0
2007-03-27,1715.0,200.0,813.0,500.0
2007-03-28,1587.0,200.0,813.0,500.0
2007-03-28,1587.0,200.0,813.0,500.0
2007-03-29,1412.0,200.0,813.0,475.0
2007-03-29,1412.0,200.0,813.0,475.0
2007-03-30,1484.0,200.0,775.0,475.0
2007-03-30,1484.0,200.0,775.0,475.0
2007-04-02,47.0,313.0,813.0,550.0
2007-04-02,47.0,313.0,813.0,550.0
2007-04-03,1591.0,313.0,813.0,550.0
2007-04-03,1591.0,313.0,813.0,550.0
2007-04-06,262.0,400.0,813.0,600.0
2007-04-06,262.0,400.0,813.0,600.0
2007-04-07,1591.0,425.0,813.0,450.0
2007-04-07,1591.0,425.0,813.0,450.0
2007-04-09,83.0,425.0,813.0,620.0
2007-04-09,83.0,425.0,813.0,620.0
2007-04-10,1430.0,425.0,813.0,563.0
2007-04-10,1430.0,425.0,813.0,563.0
2007-04-12,1639.0,425.0,813.0,600.0
2007-04-12,1639.0,425.0,813.0,600.0
2007-04-17,1413.0,438.0,1000.0,715.0
2007-04-18,1148.0,438.0,900.0,588.0
2007-04-21,1487.0,438.0,813.0,625.0
2007-04-23,32.0,438.0,813.0,625.0
2007-04-24,1087.0,450.0,650.0,550.0
2007-04-25,1255.0,450.0,650.0,488.0
2007-04-26,1336.0,450.0,900.0,675.0
2007-04-27,2.0,480.0,500.0,490.0
2007-04-28,1280.0,500.0,900.0,700.0
2007-04-30,5.0,525.0,900.0,710.0
2007-05-01,1477.0,525.0,750.0,650.0
2007-05-02,1354.0,525.0,750.0,650.0
2007-05-03,1139.0,525.0,750.0,625.0
2007-05-04,935.0,500.0,750.0,625.0
2007-05-05,1362.0,500.0,750.0,625.0
2007-05-07,12.0,500.0,775.0,635.0
2007-05-09,3.0,500.0,535.0,525.0
2007-05-10,1269.0,300.0,700.0,500.0
2007-05-11,1307.0,500.0,700.0,600.0
2007-05-12,893.0,500.0,875.0,750.0
2007-05-14,89.0,475.0,900.0,750.0
2007-05-15,1393.0,475.0,875.0,650.0
2007-05-16,1307.0,475.0,969.0,625.0
2007-05-17,1414.0,450.0,875.0,675.0
2007-05-18,1325.0,450.0,850.0,650.0
2007-05-19,1057.0,475.0,850.0,650.0
2007-05-21,60.0,500.0,850.0,650.0
2007-05-22,1223.0,500.0,875.0,625.0
2007-05-23,1297.0,500.0,875.0,650.0
2007-05-24,1205.0,500.0,875.0,675.0
2007-05-25,1161.0,500.0,875.0,650.0
2007-05-26,1109.0,438.0,750.0,600.0
2007-05-28,57.0,500.0,900.0,700.0
2007-05-29,1230.0,525.0,900.0,700.0
2007-05-30,1127.0,525.0,900.0,710.0
2007-05-31,1345.0,525.0,900.0,710.0
2007-06-01,1214.0,500.0,900.0,700.0
2007-06-02,1387.0,525.0,900.0,710.0
